ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
300710.SZ,20241129,20.62,19.18,20.7,18.72,18.85,1.77,0.0939,20222921.0,405656882.63
300709.SZ,20241129,38.37,39.0,39.54,36.88,39.3,-0.93,-0.0237,32988007.0,1260062102.09
300708.SZ,20241129,11.48,11.33,11.58,10.8,11.35,0.13,0.0115,70929077.0,798806142.33
300707.SZ,20241129,15.64,15.21,16.18,14.48,15.23,0.41,0.0269,52333850.0,806567689.83
300706.SZ,20241129,25.02,23.94,25.27,23.01,23.94,1.08,0.0451,22423300.0,546883097.0
300705.SZ,20241129,25.42,23.55,26.18,22.91,23.19,2.23,0.0962,40153807.0,989676059.02
300703.SZ,20241129,12.61,10.44,15.7,9.96,10.37,2.24,0.216,218022637.0,2879050554.24
300702.SZ,20241129,17.34,16.25,17.75,15.83,16.25,1.09,0.0671,15225748.0,254864798.36
300701.SZ,20241129,10.13,9.78,10.21,9.33,9.65,0.48,0.0497,20979799.0,206604297.16
300700.SZ,20241129,8.37,7.96,8.48,7.68,7.97,0.4,0.0502,43300264.0,353407668.91
300699.SZ,20241129,34.62,33.45,35.0,32.3,33.45,1.17,0.035,52942494.0,1780435718.53
300698.SZ,20241129,38.89,36.71,39.72,34.68,36.82,2.07,0.0562,16215892.0,602569731.29
300697.SZ,20241129,12.02,11.7,12.09,11.27,11.61,0.41,0.0353,19406590.0,227961032.8
300696.SZ,20241129,16.66,16.35,17.06,15.85,16.32,0.34,0.0208,24515118.0,404121296.59
300695.SZ,20241129,42.71,41.05,42.71,40.3,41.05,1.66,0.0404,2325514.0,96845229.7
300694.SZ,20241129,16.89,19.19,22.25,15.75,19.2,-2.31,-0.1203,235743215.0,4280878654.89
300693.SZ,20241129,24.06,24.02,24.39,23.09,23.9,0.16,0.0067,29153889.0,696278796.04
300692.SZ,20241129,6.44,6.22,6.95,5.9,6.22,0.22,0.0354,66484776.0,427178144.92
300691.SZ,20241129,19.63,19.6,20.18,18.61,19.57,0.06,0.0031,34205140.0,666741166.45
300690.SZ,20241129,24.35,23.26,24.8,22.51,23.15,1.2,0.0518,30892707.0,736883032.57
300689.SZ,20241129,27.78,28.18,28.33,26.09,28.2,-0.42,-0.0149,6302070.0,172633578.5
300688.SZ,20241129,31.3,29.0,32.0,28.3,29.16,2.14,0.0734,60355965.0,1858943688.45
300687.SZ,20241129,18.75,18.63,19.0,17.28,18.42,0.33,0.0179,56865022.0,1039587072.97
300686.SZ,20241129,9.48,9.32,9.55,8.79,9.32,0.16,0.0172,35912826.0,333647323.66
300685.SZ,20241129,25.16,25.05,25.73,24.04,24.8,0.36,0.0145,20070754.0,500558844.76
300684.SZ,20241129,20.92,21.58,21.9,19.97,21.7,-0.78,-0.0359,71003489.0,1490617218.45
300683.SZ,20241129,29.68,26.58,30.93,26.31,26.55,3.13,0.1179,12110042.0,346335366.72
300682.SZ,20241129,13.31,13.52,13.59,12.68,13.39,-0.08,-0.006,68200443.0,902432941.7
300681.SZ,20241129,23.78,22.89,24.35,21.6,22.75,1.03,0.0453,62016110.0,1436734364.57
300680.SZ,20241129,26.43,25.96,27.05,23.23,25.81,0.62,0.024,54888504.0,1368178262.92
300679.SZ,20241129,55.69,51.72,56.38,50.2,51.68,4.01,0.0776,63368965.0,3371093581.0
300678.SZ,20241129,39.07,37.82,39.87,36.01,37.33,1.74,0.0466,84672344.0,3215058635.31
300677.SZ,20241129,26.28,26.12,26.46,25.25,26.2,0.08,0.0031,51181500.0,1331834534.5
300676.SZ,20241129,45.62,45.09,46.3,43.75,44.8,0.82,0.0183,15577511.0,702613940.49
300675.SZ,20241129,18.18,14.6,19.43,14.22,14.57,3.61,0.2478,77511864.0,1348980216.96
300674.SZ,20241129,21.61,20.75,22.09,19.89,20.5,1.11,0.0541,143260721.0,3012417449.78
300673.SZ,20241129,15.74,14.88,16.0,14.47,14.82,0.92,0.0621,18460411.0,280301978.31
300672.SZ,20241129,66.99,64.17,68.43,62.67,64.25,2.74,0.0426,23423248.0,1537063750.29
300671.SZ,20241129,38.35,37.11,38.95,35.91,36.84,1.51,0.041,29679045.0,1118786364.81
300670.SZ,20241129,6.93,6.69,7.04,6.35,6.58,0.35,0.0532,47079200.0,316631219.5
300669.SZ,20241129,20.88,20.8,21.6,20.01,20.85,0.03,0.0014,6114303.0,126832932.25
300668.SZ,20241129,21.68,21.49,22.99,20.56,20.97,0.71,0.0339,13919500.0,304850879.0
300667.SZ,20241129,19.16,18.51,19.26,17.48,18.39,0.77,0.0419,24807321.0,458732738.26
300666.SZ,20241129,75.46,70.19,76.04,68.86,70.9,4.56,0.0643,39075738.0,2822307822.03
300665.SZ,20241129,7.12,6.67,7.16,6.6,6.58,0.54,0.0821,31329516.0,216919272.25
300664.SZ,20241129,6.35,5.47,6.74,5.37,5.5,0.85,0.1545,473956257.0,2890169008.36
300663.SZ,20241129,21.03,20.12,21.59,18.72,20.13,0.9,0.0447,141131187.0,2863364897.62
300662.SZ,20241129,21.27,20.71,21.56,19.61,20.5,0.77,0.0376,19836845.0,411204479.32
300661.SZ,20241129,87.75,86.5,88.69,83.35,85.8,1.95,0.0227,19206155.0,1654641888.49
300660.SZ,20241129,35.7,31.19,35.7,28.55,30.8,4.9,0.1591,70268846.0,2232318106.91
300659.SZ,20241129,19.85,19.3,20.68,18.7,19.42,0.43,0.0221,40723333.0,801307740.23
300658.SZ,20241129,5.9,5.51,5.96,5.48,5.54,0.36,0.065,46382145.0,267617591.64
300657.SZ,20241129,20.08,21.2,21.65,19.42,21.13,-1.05,-0.0497,128204614.0,2617118546.89
300656.SZ,20241129,28.94,27.55,30.2,26.35,27.51,1.43,0.052,25332377.0,713855103.31
300655.SZ,20241129,10.6,10.65,11.55,10.31,10.68,-0.08,-0.0075,285969928.0,3126034820.88
300654.SZ,20241129,12.01,12.44,12.68,11.01,12.09,-0.08,-0.0066,195952030.0,2333315446.38
300653.SZ,20241129,22.26,21.38,22.51,21.04,21.23,1.03,0.0485,9719434.0,212023822.62
300652.SZ,20241129,25.36,25.7,26.18,24.26,26.39,-1.03,-0.039,29257242.0,735637551.16
300651.SZ,20241129,15.09,13.64,15.29,13.64,13.61,1.48,0.1087,22890979.0,334791508.61
300650.SZ,20241129,13.24,12.05,13.5,11.68,11.82,1.42,0.1201,92784777.0,1185908527.9
300649.SZ,20241129,13.02,11.8,13.99,11.7,11.83,1.19,0.1006,46404072.0,607202012.88
300648.SZ,20241129,26.05,26.99,27.48,24.63,26.55,-0.5,-0.0188,15544564.0,404486973.95
300647.SZ,20241129,7.3,7.1,7.5,6.72,7.14,0.16,0.0224,116173630.0,833584146.5
300645.SZ,20241129,17.0,16.1,17.23,15.1,15.94,1.06,0.0665,39325564.0,641578421.19
300644.SZ,20241129,24.57,23.28,26.81,21.75,22.79,1.78,0.0781,61506224.0,1461853831.94
300643.SZ,20241129,13.35,12.82,13.41,12.44,12.76,0.59,0.0462,19092678.0,248085615.3
300642.SZ,20241129,16.01,15.77,16.31,15.17,15.69,0.32,0.0204,25944520.0,411940339.42
300641.SZ,20241129,22.44,24.0,24.52,21.78,23.63,-1.19,-0.0504,79242937.0,1809322531.81
300640.SZ,20241129,6.63,5.74,8.3,5.74,5.7,0.93,0.1632,387604388.0,2767119748.01
300639.SZ,20241129,6.71,6.68,6.9,6.29,6.54,0.17,0.026,103141715.0,687790028.01
300638.SZ,20241129,16.92,16.68,17.24,15.99,16.61,0.31,0.0187,117364901.0,1957986574.68
300637.SZ,20241129,11.09,10.79,11.29,10.52,10.68,0.41,0.0384,49052467.0,537836548.74
300636.SZ,20241129,8.75,8.36,8.87,8.23,8.32,0.43,0.0517,32386952.0,276293683.2
300635.SZ,20241129,11.38,11.22,11.85,10.85,11.15,0.23,0.0206,35004962.0,398035105.1
300634.SZ,20241129,24.25,23.66,25.4,21.2,23.12,1.13,0.0489,229540722.0,5341537433.12
300633.SZ,20241129,34.3,34.36,36.25,33.63,34.43,-0.13,-0.0038,17164093.0,594914559.65
300632.SZ,20241129,12.29,11.92,12.65,11.45,11.83,0.46,0.0389,28311774.0,342698761.37
300631.SZ,20241129,23.27,23.32,23.97,22.02,23.53,-0.26,-0.011,10223800.0,237044976.0
300630.SZ,20241129,10.74,10.28,10.9,10.02,10.21,0.53,0.0519,99897906.0,1047353907.29
300629.SZ,20241129,23.8,21.64,24.01,20.6,21.62,2.18,0.1008,67102655.0,1529256591.6
300628.SZ,20241129,37.91,37.24,38.18,35.88,37.26,0.65,0.0174,33250769.0,1232749669.87
300627.SZ,20241129,38.55,35.88,38.86,34.73,35.54,3.01,0.0847,38829918.0,1430054192.6
300626.SZ,20241129,10.22,9.6,10.34,9.41,9.59,0.63,0.0657,22577292.0,224029420.7
300625.SZ,20241129,12.83,11.71,13.29,11.6,11.74,1.09,0.0928,25250968.0,316965908.35
300624.SZ,20241129,63.42,62.5,66.13,57.68,60.69,2.73,0.045,87829996.0,5421330050.4
300623.SZ,20241129,35.91,34.61,37.0,33.55,34.36,1.55,0.0451,160729315.0,5667900923.1
300622.SZ,20241129,47.75,39.67,51.78,38.3,39.0,8.75,0.2244,123111324.0,5473912889.04
300621.SZ,20241129,11.19,10.9,11.97,10.54,10.89,0.3,0.0275,52729546.0,595435285.45
300620.SZ,20241129,49.75,45.0,51.56,44.01,44.96,4.79,0.1065,65137689.0,3146049399.77
300619.SZ,20241129,28.12,26.7,28.4,26.15,26.61,1.51,0.0567,13476029.0,370529887.5
300618.SZ,20241129,37.9,37.79,38.97,36.02,37.81,0.09,0.0024,44293129.0,1671306120.19
300617.SZ,20241129,26.48,26.95,27.08,25.52,27.53,-1.05,-0.0381,9491388.0,250094290.39
300616.SZ,20241129,14.83,13.21,15.12,13.06,13.29,1.54,0.1159,58617168.0,836205955.38
300615.SZ,20241129,12.9,11.76,13.04,11.52,11.67,1.23,0.1054,44652916.0,559214942.68
300614.SZ,20241129,11.2,11.86,12.0,10.49,12.16,-0.96,-0.0789,39484565.0,444913733.45
300613.SZ,20241129,47.06,45.51,47.68,44.08,45.12,1.94,0.043,21910812.0,1004518395.12
300612.SZ,20241129,17.88,17.88,19.2,16.35,17.06,0.82,0.0481,123936422.0,2226312704.68
300611.SZ,20241129,10.94,10.37,11.01,10.15,10.33,0.61,0.0591,23396360.0,249269019.86
300610.SZ,20241129,10.54,10.31,10.59,9.88,10.22,0.32,0.0313,25161849.0,259979779.57
300609.SZ,20241129,27.48,26.57,27.68,25.46,26.57,0.91,0.0342,22313261.0,593054750.51
300608.SZ,20241129,12.93,12.55,12.99,11.62,12.27,0.66,0.0538,82914923.0,1031971733.48
300607.SZ,20241129,29.5,30.33,31.45,24.52,30.0,-0.5,-0.0167,482881896.0,13106445608.11
300606.SZ,20241129,22.07,21.37,22.45,20.05,21.12,0.95,0.045,27245456.0,580987582.79
300605.SZ,20241129,13.37,12.81,13.5,12.11,12.6,0.77,0.0611,18827355.0,243607790.96
300604.SZ,20241129,45.7,46.0,46.85,42.83,45.92,-0.22,-0.0048,111183016.0,5016720092.33
300603.SZ,20241129,10.56,9.87,10.79,9.59,10.02,0.54,0.0539,123909944.0,1266455465.32
300602.SZ,20241129,19.39,19.18,19.82,18.01,19.17,0.22,0.0115,84201388.0,1593513842.35
300601.SZ,20241129,18.54,18.15,18.85,17.93,18.1,0.44,0.0243,45289646.0,829805957.05
300600.SZ,20241129,7.24,7.02,7.27,6.84,7.03,0.21,0.0299,12448649.0,88348467.18
300599.SZ,20241129,7.74,7.23,8.04,7.07,7.23,0.51,0.0705,29114084.0,221868655.72
300598.SZ,20241129,55.06,55.32,56.1,52.01,55.41,-0.35,-0.0063,44192971.0,2403646023.82
300597.SZ,20241129,9.58,9.19,9.75,8.77,9.0,0.58,0.0644,74901337.0,703054725.62
300596.SZ,20241129,27.95,27.52,28.24,26.52,27.4,0.55,0.0201,14299597.0,393554496.07
300595.SZ,20241129,18.87,18.47,19.17,18.03,18.39,0.48,0.0261,37287112.0,692711482.14
300594.SZ,20241129,19.86,18.32,21.28,17.81,18.3,1.56,0.0852,26112447.0,506228499.64
300593.SZ,20241129,12.79,12.0,13.84,11.48,11.81,0.98,0.083,75753387.0,956130106.77
300592.SZ,20241129,16.59,14.91,17.77,13.9,14.43,2.16,0.1497,215733699.0,3397462668.58
300591.SZ,20241129,5.42,4.9,5.72,4.82,4.9,0.52,0.1061,125948250.0,657338065.88
300590.SZ,20241129,14.58,13.86,14.78,13.53,13.81,0.77,0.0558,66621485.0,949784616.84
300589.SZ,20241129,13.01,13.13,13.2,12.37,12.94,0.07,0.0054,25293641.0,325084939.13
300588.SZ,20241129,14.88,15.77,15.88,13.83,15.39,-0.51,-0.0331,39780040.0,591482336.0
300587.SZ,20241129,4.65,4.56,4.69,4.37,4.56,0.09,0.0197,92871473.0,425253740.27
300586.SZ,20241129,10.04,8.12,10.04,7.78,8.2,1.84,0.2244,197218273.0,1796661933.8
300585.SZ,20241129,15.38,14.72,15.63,14.32,14.72,0.66,0.0448,35573200.0,538837096.0
300584.SZ,20241129,22.08,22.6,23.35,21.4,22.27,-0.19,-0.0085,18091541.0,402449915.71
300583.SZ,20241129,25.0,24.7,25.52,23.3,24.71,0.29,0.0117,25726084.0,625591546.52
300582.SZ,20241129,14.18,12.71,15.5,12.62,12.9,1.28,0.0992,173318108.0,2449219521.26
300581.SZ,20241129,12.03,12.77,12.96,11.45,13.31,-1.28,-0.0962,108128277.0,1315967616.58
300580.SZ,20241129,20.58,20.4,21.4,18.16,20.46,0.12,0.0059,129517909.0,2561065168.48
300579.SZ,20241129,34.34,27.67,34.34,26.13,27.27,7.07,0.2593,49071756.0,1505245767.43
300578.SZ,20241129,21.44,20.8,21.86,19.99,20.6,0.84,0.0408,38411647.0,806416184.23
300577.SZ,20241129,25.29,20.81,28.04,20.3,20.88,4.41,0.2112,29516036.0,751267235.4
300576.SZ,20241129,50.96,48.63,51.8,47.69,48.5,2.46,0.0507,60577966.0,3011219387.73
300575.SZ,20241129,6.71,6.76,6.88,6.28,6.74,-0.03,-0.0045,69094594.0,458911487.75
300573.SZ,20241129,82.94,80.3,84.5,77.58,80.3,2.64,0.0329,27285761.0,2218153638.36
300572.SZ,20241129,20.65,18.95,21.68,18.37,19.05,1.6,0.084,76890127.0,1534503310.49
300571.SZ,20241129,28.31,26.03,28.68,24.9,25.7,2.61,0.1016,32731591.0,894130028.87
300570.SZ,20241129,69.65,67.01,71.6,62.71,66.86,2.79,0.0417,76582886.0,5118829000.23
300569.SZ,20241129,5.42,5.14,5.47,4.99,5.1,0.32,0.0627,77590590.0,408087043.97
300568.SZ,20241129,11.63,11.63,12.68,11.22,11.41,0.22,0.0193,291046263.0,3437551663.98
300567.SZ,20241129,70.97,70.5,72.5,65.71,70.2,0.77,0.011,35171078.0,2438765639.47
300566.SZ,20241129,17.53,17.48,17.81,16.62,17.55,-0.02,-0.0011,35305222.0,611096875.33
300565.SZ,20241129,13.61,13.69,13.99,12.94,13.66,-0.05,-0.0037,53435044.0,725639143.45
300564.SZ,20241129,16.76,16.76,17.07,15.18,16.89,-0.13,-0.0077,23981233.0,386121414.1
300563.SZ,20241129,51.55,48.0,51.55,45.71,48.22,3.33,0.0691,65263690.0,3165753731.94
300562.SZ,20241129,14.69,14.78,16.4,14.01,14.27,0.42,0.0294,133459094.0,1996609438.0
300561.SZ,20241129,48.13,28.85,48.13,27.13,29.28,18.85,0.6438,322367465.0,11761895487.63
300560.SZ,20241129,15.38,14.96,15.98,14.14,14.86,0.52,0.035,41186380.0,620834791.4
300559.SZ,20241129,12.45,11.63,13.91,11.17,11.62,0.83,0.0714,76848382.0,957531827.16
300558.SZ,20241129,55.35,49.27,55.86,49.01,49.36,5.99,0.1214,57070339.0,3011279484.96
300557.SZ,20241129,29.78,28.3,29.87,27.55,28.2,1.58,0.056,8200729.0,236321433.87
300556.SZ,20241129,21.22,19.88,22.25,19.14,19.69,1.53,0.0777,59226053.0,1233364627.93
300555.SZ,20241129,8.61,7.35,8.8,7.11,7.31,1.3,0.1778,37562911.0,300865860.97
300554.SZ,20241129,25.81,23.26,26.34,22.85,23.25,2.56,0.1101,34072719.0,841010540.92
300553.SZ,20241129,28.59,27.09,28.97,26.37,27.09,1.5,0.0554,6409960.0,177718775.9
300552.SZ,20241129,35.13,34.27,36.66,32.69,34.3,0.83,0.0242,47678699.0,1647741340.6
300551.SZ,20241129,14.63,12.59,15.3,12.37,12.54,2.09,0.1667,166262896.0,2268257623.75
300550.SZ,20241129,14.58,14.15,14.84,13.6,14.13,0.45,0.0318,16519672.0,235936363.5
300549.SZ,20241129,17.95,17.8,18.08,16.73,17.93,0.02,0.0011,14750781.0,258945183.85
300548.SZ,20241129,22.61,22.5,22.95,21.55,22.33,0.28,0.0125,34267651.0,765791444.67
300547.SZ,20241129,19.54,19.68,19.94,18.13,19.68,-0.14,-0.0071,43579320.0,828512602.6
300546.SZ,20241129,19.29,17.94,20.4,17.3,17.95,1.34,0.0747,91389519.0,1716528637.96
300545.SZ,20241129,34.08,36.05,38.46,33.2,36.55,-2.47,-0.0676,43279283.0,1546299346.27
300543.SZ,20241129,10.93,10.02,11.32,9.76,10.02,0.91,0.0908,124415484.0,1324037739.85
300542.SZ,20241129,25.13,24.35,25.69,22.7,24.29,0.84,0.0346,62978181.0,1527736813.89
300541.SZ,20241129,13.25,12.36,13.4,11.66,12.28,0.97,0.079,129932183.0,1633030388.63
300540.SZ,20241129,26.64,24.5,27.14,24.25,24.5,2.14,0.0873,19228496.0,496005947.87
300539.SZ,20241129,11.95,11.82,12.07,11.16,11.82,0.13,0.011,31647466.0,369996333.32
300538.SZ,20241129,16.94,16.5,16.99,15.85,16.32,0.62,0.038,21426905.0,355326059.09
300537.SZ,20241129,20.07,20.95,21.18,19.3,21.15,-1.08,-0.0511,95687654.0,1929311109.64
300536.SZ,20241129,7.17,7.21,7.58,6.65,7.25,-0.08,-0.011,39655144.0,285567391.83
300535.SZ,20241129,15.49,14.61,15.61,14.3,14.45,1.04,0.072,13637865.0,205275514.71
300534.SZ,20241129,9.61,9.08,9.68,9.04,9.06,0.55,0.0607,50651009.0,476738976.69
300533.SZ,20241129,23.33,22.61,26.88,22.24,21.96,1.37,0.0624,109142215.0,2643168781.68
300532.SZ,20241129,12.63,12.26,13.47,11.82,11.9,0.73,0.0613,192249805.0,2418538964.97
300531.SZ,20241129,15.75,15.53,16.1,14.71,15.32,0.43,0.0281,64953638.0,1002516425.71
300530.SZ,20241129,23.13,20.66,26.93,20.66,20.41,2.72,0.1333,50255844.0,1207823759.39
300529.SZ,20241129,30.48,29.95,30.99,29.57,29.87,0.61,0.0204,21992820.0,663707273.53
300528.SZ,20241129,9.83,9.13,10.37,8.78,9.13,0.7,0.0767,83051041.0,811100041.79
300527.SZ,20241129,8.76,8.77,8.86,8.39,8.96,-0.2,-0.0223,99764825.0,864234851.42
300525.SZ,20241129,18.22,18.39,18.66,16.82,17.22,1.0,0.0581,87826373.0,1571477461.13
300523.SZ,20241129,23.75,24.19,24.42,22.7,23.87,-0.12,-0.005,17201464.0,403666058.57
300522.SZ,20241129,12.2,11.72,12.86,11.5,11.62,0.58,0.0499,47574685.0,582985002.7
300521.SZ,20241129,17.27,18.4,19.32,16.5,18.4,-1.13,-0.0614,25199969.0,445277126.34
300520.SZ,20241129,25.71,24.88,27.95,22.65,24.12,1.59,0.0659,229334317.0,5783239786.15
300519.SZ,20241129,14.7,13.9,14.89,13.87,13.9,0.8,0.0576,17719869.0,256506389.99
300518.SZ,20241129,14.12,13.1,14.25,12.13,13.04,1.08,0.0828,37817271.0,505791934.23
300517.SZ,20241129,9.54,9.14,9.6,8.96,9.16,0.38,0.0415,16588680.0,154930764.4
300516.SZ,20241129,36.72,35.86,36.99,34.22,35.86,0.86,0.024,9894356.0,352326622.75
300515.SZ,20241129,12.3,11.71,12.4,11.4,11.71,0.59,0.0504,13887050.0,165821313.5
300514.SZ,20241129,14.92,14.34,15.09,13.95,14.29,0.63,0.0441,25907800.0,378367912.0
300513.SZ,20241129,10.38,9.57,10.6,9.3,9.49,0.89,0.0938,81254521.0,817426753.61
300512.SZ,20241129,7.99,7.24,8.19,6.99,7.24,0.75,0.1036,40174921.0,306298091.74
300511.SZ,20241129,4.16,3.84,4.18,3.78,3.83,0.33,0.0862,83573501.0,333632346.02
300510.SZ,20241129,4.88,4.8,4.98,4.62,4.76,0.12,0.0252,131442470.0,635085016.64
300509.SZ,20241129,7.68,6.47,8.26,6.4,6.45,1.23,0.1907,110559531.0,810586071.92
300508.SZ,20241129,28.68,28.0,28.95,26.81,27.96,0.72,0.0258,8834629.0,248347436.96
300507.SZ,20241129,7.08,6.74,7.14,6.47,6.72,0.36,0.0536,124216903.0,847392067.13
300506.SZ,20241129,3.81,3.82,4.2,3.62,3.89,-0.08,-0.0206,66952423.0,263657316.88
300505.SZ,20241129,16.8,16.7,17.32,15.54,16.88,-0.08,-0.0047,145562604.0,2406181829.85
300504.SZ,20241129,18.36,16.58,18.5,15.86,16.34,2.02,0.1236,48148673.0,827702558.91
300503.SZ,20241129,18.44,18.0,18.73,16.41,17.76,0.68,0.0383,104954663.0,1837592925.95
300502.SZ,20241129,114.95,118.0,118.66,111.33,118.0,-3.05,-0.0258,138457216.0,15830870430.81
300501.SZ,20241129,14.9,14.56,15.01,13.93,14.51,0.39,0.0269,16854157.0,245910109.06
300500.SZ,20241129,12.4,12.11,12.6,11.54,12.06,0.34,0.0282,17692278.0,215439862.12
300499.SZ,20241129,16.74,18.06,18.06,15.31,18.12,-1.38,-0.0762,150196560.0,2501062570.68
300498.SZ,20241129,17.34,17.23,17.48,16.96,17.26,0.08,0.0046,153901827.0,2652165831.97
300497.SZ,20241129,12.04,11.73,12.04,11.1,11.79,0.25,0.0212,45707662.0,528326159.9
300496.SZ,20241129,55.05,54.94,55.9,51.81,54.58,0.47,0.0086,58841095.0,3169953638.22
300494.SZ,20241129,13.6,13.55,15.15,12.47,13.23,0.37,0.028,369074325.0,5060559156.75
300493.SZ,20241129,14.34,14.31,14.51,13.43,14.24,0.1,0.007,131884773.0,1852014911.22
300492.SZ,20241129,69.85,70.9,72.18,67.0,70.93,-1.08,-0.0152,2596697.0,182011975.84
300491.SZ,20241129,16.38,16.44,16.76,15.46,16.45,-0.07,-0.0043,29484391.0,479360417.69
300490.SZ,20241129,9.16,9.36,10.14,8.82,9.35,-0.19,-0.0203,90378794.0,841985943.67
300489.SZ,20241129,67.4,68.7,71.04,64.11,68.68,-1.28,-0.0186,35786387.0,2411690631.85
300488.SZ,20241129,24.51,24.15,24.71,23.08,24.12,0.39,0.0162,8764636.0,210371134.63
300487.SZ,20241129,55.27,51.6,55.81,50.4,51.59,3.68,0.0713,28796922.0,1519465210.01
300486.SZ,20241129,9.64,8.0,10.5,7.48,7.66,1.98,0.2585,413342637.0,3660659925.95
300485.SZ,20241129,8.1,7.64,8.22,7.6,7.62,0.48,0.063,27383554.0,217378393.21
300484.SZ,20241129,23.95,25.4,26.76,22.6,25.25,-1.3,-0.0515,137036226.0,3334267703.9
300483.SZ,20241129,10.18,10.65,11.86,10.06,11.04,-0.86,-0.0779,103359681.0,1133667935.46
300482.SZ,20241129,24.42,24.51,25.38,23.75,24.29,0.13,0.0054,43085296.0,1054206340.97
300481.SZ,20241129,16.5,16.13,16.74,15.53,16.09,0.41,0.0255,39055945.0,630067832.74
300480.SZ,20241129,15.07,14.68,15.25,13.85,14.48,0.59,0.0407,28396201.0,416061161.04
300479.SZ,20241129,20.08,18.99,20.33,17.95,18.87,1.21,0.0641,44572311.0,862475312.85
300478.SZ,20241129,10.82,10.71,10.88,10.23,10.75,0.07,0.0065,13002421.0,138274844.5
300477.SZ,20241129,3.5,3.39,3.6,3.26,3.4,0.1,0.0294,226501755.0,785527722.87
300476.SZ,20241129,40.56,39.0,41.29,36.59,38.98,1.58,0.0405,177379294.0,6782153646.28
300475.SZ,20241129,29.02,28.99,30.18,27.48,28.51,0.51,0.0179,62823583.0,1809903853.36
300474.SZ,20241129,86.39,83.97,87.87,80.1,84.07,2.32,0.0276,61255424.0,5131255660.73
300473.SZ,20241129,26.39,25.0,27.88,23.15,25.3,1.09,0.0431,103889195.0,2641601254.52
300472.SZ,20241129,7.34,7.56,7.87,7.03,7.51,-0.17,-0.0226,52555264.0,392618352.9
300471.SZ,20241129,10.66,10.36,10.75,10.01,10.42,0.24,0.023,36996347.0,386565954.69
300470.SZ,20241129,35.7,34.8,36.02,34.23,34.65,1.05,0.0303,10532582.0,370323992.84
300469.SZ,20241129,30.94,28.97,31.66,26.71,28.97,1.97,0.068,142740051.0,4199946247.96
300468.SZ,20241129,20.0,19.08,20.8,17.67,19.27,0.73,0.0379,216331256.0,4158968003.1
300467.SZ,20241129,18.21,17.45,18.98,16.7,17.25,0.96,0.0557,89792993.0,1612013769.04
300466.SZ,20241129,9.08,8.33,9.12,8.11,8.38,0.7,0.0835,113101674.0,975988987.21
300465.SZ,20241129,16.52,14.5,17.5,13.25,14.48,2.04,0.1409,211223212.0,3205652336.99
300464.SZ,20241129,6.59,5.46,6.59,5.0,5.58,1.01,0.181,143949084.0,818025814.77
300463.SZ,20241129,14.2,13.9,14.29,13.62,13.84,0.36,0.026,26797617.0,375668593.66
300462.SZ,20241129,11.46,10.77,11.54,10.15,10.82,0.64,0.0591,61752500.0,677593209.0
300461.SZ,20241129,21.3,20.61,23.2,20.2,20.61,0.69,0.0335,19392595.0,412788635.93
300460.SZ,20241129,14.52,14.14,14.85,13.14,14.0,0.52,0.0371,59658285.0,829229584.1
300459.SZ,20241129,7.13,6.53,8.11,6.05,6.22,0.91,0.1463,4670595928.0,32707939170.72
300458.SZ,20241129,35.47,34.5,36.14,32.88,34.06,1.41,0.0414,107570447.0,3715692206.79
300457.SZ,20241129,22.2,22.27,22.72,20.66,22.2,0.0,0.0,81468545.0,1775737525.85
300456.SZ,20241129,20.05,18.88,20.95,18.45,18.7,1.35,0.0722,165470057.0,3275234617.9
300455.SZ,20241129,14.45,13.64,14.64,12.99,13.57,0.88,0.0648,76009064.0,1059233757.06
300454.SZ,20241129,65.2,63.31,66.3,61.5,63.1,2.1,0.0333,22108919.0,1412507625.49
300453.SZ,20241129,8.32,8.12,8.37,7.86,7.98,0.34,0.0426,26699558.0,217673730.39
300452.SZ,20241129,12.82,12.33,12.88,12.18,12.31,0.51,0.0414,17607670.0,221459159.48
300451.SZ,20241129,5.35,5.13,5.45,4.86,5.02,0.33,0.0657,330419748.0,1719635812.19
300450.SZ,20241129,23.62,24.33,25.48,22.45,24.44,-0.82,-0.0336,341218004.0,8093162563.62
300449.SZ,20241129,7.8,7.18,8.33,7.07,7.08,0.72,0.1017,87477587.0,679249922.88
300448.SZ,20241129,7.62,6.27,8.28,6.05,6.25,1.37,0.2192,620112474.0,4645532821.18
300447.SZ,20241129,14.25,13.75,14.36,13.32,13.68,0.57,0.0417,19478475.0,271476899.2
300446.SZ,20241129,17.33,16.99,17.58,16.12,16.99,0.34,0.02,74285881.0,1252350908.15
300445.SZ,20241129,16.97,16.03,17.22,15.7,16.05,0.92,0.0573,19473940.0,318861672.54
300444.SZ,20241129,7.58,7.25,7.65,7.03,7.23,0.35,0.0484,195023273.0,1434793205.73
300443.SZ,20241129,24.4,22.6,25.45,22.32,22.46,1.94,0.0864,37442106.0,895522554.66
300442.SZ,20241129,33.18,31.94,33.63,30.41,31.97,1.21,0.0378,84222409.0,2678988716.68
300441.SZ,20241129,8.56,8.25,8.61,8.04,8.28,0.28,0.0338,49852396.0,415980823.14
300440.SZ,20241129,8.41,7.19,9.32,7.02,7.1,1.31,0.1845,190710011.0,1494590990.08
300439.SZ,20241129,11.61,10.89,11.69,10.85,10.81,0.8,0.074,50386843.0,574728039.0
